"DOI","Topic Area"
"10.1371/journal.pone.0000128","Cell Biology"
"10.1371/journal.pone.0000129","Gastroenterology and Hepatology"
"10.1371/journal.pone.0000129","Immunology"
"10.1371/journal.pone.0000129","Oncology"
"10.1371/journal.pone.0000130","Cell Biology"
"10.1371/journal.pone.0000130","Microbiology"
"10.1371/journal.pone.0000130","Nutrition"
"10.1371/journal.pone.0000130","Pharmacology"
"10.1371/journal.pone.0000131","Cell Biology"
"10.1371/journal.pone.0000132","Ecology"
"10.1371/journal.pone.0000132","Evolutionary Biology"
"10.1371/journal.pone.0000132","Infectious Diseases"
"10.1371/journal.pone.0000133","Physics"
"10.1371/journal.pone.0000134","Biochemistry"
"10.1371/journal.pone.0000135","Infectious Diseases"
"10.1371/journal.pone.0000135","Immunology"
"10.1371/journal.pone.0000135","Virology"
"10.1371/journal.pone.0000137","Computational Biology"
"10.1371/journal.pone.0000137","Neuroscience"
"10.1371/journal.pone.0000138","Cell Biology"
"10.1371/journal.pone.0000138","Mental Health"
"10.1371/journal.pone.0000138","Neuroscience"
"10.1371/journal.pone.0000139","Infectious Diseases"
"10.1371/journal.pone.0000139","Microbiology"
"10.1371/journal.pone.0000139","Molecular Biology"
"10.1371/journal.pone.0000139","Public Health and Epidemiology"
"10.1371/journal.pone.0000140","Ecology"
"10.1371/journal.pone.0000141","Evolutionary Biology"
"10.1371/journal.pone.0000141","Genetics and Genomics"
"10.1371/journal.pone.0000142","Cell Biology"
"10.1371/journal.pone.0000142","Developmental Biology"
"10.1371/journal.pone.0000142","Genetics and Genomics"
"10.1371/journal.pone.0000143","Infectious Diseases"
"10.1371/journal.pone.0000143","Mathematics"
"10.1371/journal.pone.0000143","Public Health and Epidemiology"
"10.1371/journal.pone.0000144","Chemistry"
"10.1371/journal.pone.0000144","Physics"
"10.1371/journal.pone.0000144","Biophysics"
"10.1371/journal.pone.0000145","Biochemistry"
"10.1371/journal.pone.0000145","Biotechnology"
"10.1371/journal.pone.0000145","Computational Biology"
"10.1371/journal.pone.0000145","Genetics and Genomics"
"10.1371/journal.pone.0000145","Molecular Biology"
"10.1371/journal.pone.0000145","Oncology"
"10.1371/journal.pone.0000146","Cell Biology"
"10.1371/journal.pone.0000146","Diabetes and Endocrinology"
"10.1371/journal.pone.0000146","Immunology"
"10.1371/journal.pone.0000146","Molecular Biology"
"10.1371/journal.pone.0000146","Pediatrics and Child Health"
"10.1371/journal.pone.0000147","Infectious Diseases"
"10.1371/journal.pone.0000148","Biochemistry"
"10.1371/journal.pone.0000148","Molecular Biology"
"10.1371/journal.pone.0000148","Physiology"
"10.1371/journal.pone.0000149","Pediatrics and Child Health"
"10.1371/journal.pone.0000150","Biophysics"
"10.1371/journal.pone.0000150","Immunology"
"10.1371/journal.pone.0000150","Mathematics"
"10.1371/journal.pone.0000151","Biochemistry"
"10.1371/journal.pone.0000151","Infectious Diseases"
"10.1371/journal.pone.0000151","Molecular Biology"
"10.1371/journal.pone.0000151","Virology"
"10.1371/journal.pone.0000152","Infectious Diseases"
"10.1371/journal.pone.0000152","Mathematics"
"10.1371/journal.pone.0000153","Developmental Biology"
"10.1371/journal.pone.0000153","Evolutionary Biology"
"10.1371/journal.pone.0000153","Genetics and Genomics"
"10.1371/journal.pone.0000154","Ecology"
"10.1371/journal.pone.0000154","Evolutionary Biology"
"10.1371/journal.pone.0000154","Plant Biology"
"10.1371/journal.pone.0000154","Public Health and Epidemiology"
"10.1371/journal.pone.0000154","Respiratory Medicine"
"10.1371/journal.pone.0000155","Ecology"
"10.1371/journal.pone.0000155","Evolutionary Biology"
"10.1371/journal.pone.0000156","Neuroscience"
"10.1371/journal.pone.0000157","Cell Biology"
"10.1371/journal.pone.0000157","Chemistry"
"10.1371/journal.pone.0000157","Mental Health"
"10.1371/journal.pone.0000157","Neurological Disorders"
"10.1371/journal.pone.0000157","Neuroscience"
"10.1371/journal.pone.0000157","Non-Clinical Medicine"
"10.1371/journal.pone.0000157","Pediatrics and Child Health"
"10.1371/journal.pone.0000157","Radiology and Medical Imaging"
"10.1371/journal.pone.0000157","Chemical Biology"
"10.1371/journal.pone.0000157","Genetics and Genomics"
"10.1371/journal.pone.0000158","Evolutionary Biology"
"10.1371/journal.pone.0000159","Gastroenterology and Hepatology"
"10.1371/journal.pone.0000159","Cell Biology"
"10.1371/journal.pone.0000160","Evolutionary Biology"
"10.1371/journal.pone.0000160","Genetics and Genomics"
"10.1371/journal.pone.0000161","Public Health and Epidemiology"
"10.1371/journal.pone.0000161","Surgery"
"10.1371/journal.pone.0000161","Gastroenterology and Hepatology"
"10.1371/journal.pone.0000161","Microbiology"
"10.1371/journal.pone.0000161","Infectious Diseases"
"10.1371/journal.pone.0000162","Genetics and Genomics"
"10.1371/journal.pone.0000163","Biotechnology"
"10.1371/journal.pone.0000163","Cell Biology"
"10.1371/journal.pone.0000164","Biochemistry"
"10.1371/journal.pone.0000165","Ecology"
"10.1371/journal.pone.0000165","Infectious Diseases"
"10.1371/journal.pone.0000165","Public Health and Epidemiology"
"10.1371/journal.pone.0000165","Virology"
"10.1371/journal.pone.0000166","Neurological Disorders"
"10.1371/journal.pone.0000167","Neuroscience"
"10.1371/journal.pone.0000168","Ecology"
"10.1371/journal.pone.0000169","Biochemistry"
"10.1371/journal.pone.0000169","Genetics and Genomics"
"10.1371/journal.pone.0000169","Physiology"
"10.1371/journal.pone.0000169","Cell Biology"
"10.1371/journal.pone.0000169","Developmental Biology"
"10.1371/journal.pone.0000169","Ecology"
"10.1371/journal.pone.0000169","Molecular Biology"
"10.1371/journal.pone.0000169","Evolutionary Biology"
"10.1371/journal.pone.0000170","Evolutionary Biology"
"10.1371/journal.pone.0000171","Virology"
"10.1371/journal.pone.0000172","Urology"
"10.1371/journal.pone.0000172","Genetics and Genomics"
"10.1371/journal.pone.0000173","Public Health and Epidemiology"
"10.1371/journal.pone.0000173","Infectious Diseases"
"10.1371/journal.pone.0000173","Non-Clinical Medicine"
"10.1371/journal.pone.0000174","Biochemistry"
"10.1371/journal.pone.0000174","Cell Biology"
"10.1371/journal.pone.0000174","Genetics and Genomics"
"10.1371/journal.pone.0000174","Microbiology"
"10.1371/journal.pone.0000174","Molecular Biology"
"10.1371/journal.pone.0000174","Virology"
"10.1371/journal.pone.0000175","Biotechnology"
"10.1371/journal.pone.0000175","Developmental Biology"
"10.1371/journal.pone.0000175","Genetics and Genomics"
"10.1371/journal.pone.0000175","Molecular Biology"
"10.1371/journal.pone.0000176","Ecology"
"10.1371/journal.pone.0000176","Infectious Diseases"
"10.1371/journal.pone.0000176","Public Health and Epidemiology"
"10.1371/journal.pone.0000176","Virology"
"10.1371/journal.pone.0000177","Cell Biology"
"10.1371/journal.pone.0000177","Gastroenterology and Hepatology"
"10.1371/journal.pone.0000178","Pharmacology"
"10.1371/journal.pone.0000179","Women's Health"
"10.1371/journal.pone.0000179","Cell Biology"
"10.1371/journal.pone.0000179","Rheumatology"
"10.1371/journal.pone.0000180","Mathematics"
"10.1371/journal.pone.0000180","Ecology"
"10.1371/journal.pone.0000180","Public Health and Epidemiology"
"10.1371/journal.pone.0000181","Cardiovascular Disorders"
"10.1371/journal.pone.0000181","Nutrition"
"10.1371/journal.pone.0000181","Public Health and Epidemiology"
"10.1371/journal.pone.0000181","Genetics and Genomics"
"10.1371/journal.pone.0000182","Microbiology"
"10.1371/journal.pone.0000182","Plant Biology"
"10.1371/journal.pone.0000182","Ecology"
"10.1371/journal.pone.0000183","Infectious Diseases"
"10.1371/journal.pone.0000184","Infectious Diseases"
"10.1371/journal.pone.0000184","Virology"
"10.1371/journal.pone.0000184","Ecology"
"10.1371/journal.pone.0000185","Infectious Diseases"
"10.1371/journal.pone.0000185","Public Health and Epidemiology"
"10.1371/journal.pone.0000186","Neuroscience"
"10.1371/journal.pone.0000187","Diabetes and Endocrinology"
"10.1371/journal.pone.0000187","Genetics and Genomics"
"10.1371/journal.pone.0000187","Molecular Biology"
"10.1371/journal.pone.0000187","Neuroscience"
"10.1371/journal.pone.0000187","Physiology"
"10.1371/journal.pone.0000188","Computational Biology"
"10.1371/journal.pone.0000188","Evolutionary Biology"
"10.1371/journal.pone.0000188","Genetics and Genomics"
"10.1371/journal.pone.0000188","Molecular Biology"
"10.1371/journal.pone.0000189","Evolutionary Biology"
"10.1371/journal.pone.0000189","Genetics and Genomics"
"10.1371/journal.pone.0000189","Molecular Biology"
"10.1371/journal.pone.0000190","Biochemistry"
"10.1371/journal.pone.0000190","Biotechnology"
"10.1371/journal.pone.0000190","Cell Biology"
"10.1371/journal.pone.0000191","Infectious Diseases"
"10.1371/journal.pone.0000192","Pediatrics and Child Health"
"10.1371/journal.pone.0000193","Evolutionary Biology"
"10.1371/journal.pone.0000193","Ecology"
"10.1371/journal.pone.0000194","Infectious Diseases"
"10.1371/journal.pone.0000195","Geriatrics"
"10.1371/journal.pone.0000195","Obstetrics"
"10.1371/journal.pone.0000195","Public Health and Epidemiology"
"10.1371/journal.pone.0000195","Urology"
"10.1371/journal.pone.0000196","Neurological Disorders"
"10.1371/journal.pone.0000196","Public Health and Epidemiology"
"10.1371/journal.pone.0000196","Genetics and Genomics"
"10.1371/journal.pone.0000197","Biotechnology"
"10.1371/journal.pone.0000197","Computational Biology"
"10.1371/journal.pone.0000197","Evolutionary Biology"
"10.1371/journal.pone.0000198","Neuroscience"
"10.1371/journal.pone.0000198","Physiology"
"10.1371/journal.pone.0000198","Evolutionary Biology"
"10.1371/journal.pone.0000199","Cell Biology"
"10.1371/journal.pone.0000199","Genetics and Genomics"
"10.1371/journal.pone.0000200","Neuroscience"
"10.1371/journal.pone.0000201","Biophysics"
"10.1371/journal.pone.0000201","Biotechnology"
"10.1371/journal.pone.0000201","Cell Biology"
"10.1371/journal.pone.0000201","Molecular Biology"
"10.1371/journal.pone.0000202","Ecology"
"10.1371/journal.pone.0000203","Computational Biology"
"10.1371/journal.pone.0000203","Evolutionary Biology"
"10.1371/journal.pone.0000203","Molecular Biology"
"10.1371/journal.pone.0000203","Genetics and Genomics"
"10.1371/journal.pone.0000204","Biochemistry"
"10.1371/journal.pone.0000204","Cell Biology"
"10.1371/journal.pone.0000204","Computational Biology"
"10.1371/journal.pone.0000204","Developmental Biology"
"10.1371/journal.pone.0000204","Evolutionary Biology"
"10.1371/journal.pone.0000204","Genetics and Genomics"
"10.1371/journal.pone.0000204","Neuroscience"
"10.1371/journal.pone.0000205","Evolutionary Biology"
"10.1371/journal.pone.0000205","Ecology"
"10.1371/journal.pone.0000206","Genetics and Genomics"
"10.1371/journal.pone.0000206","Immunology"
"10.1371/journal.pone.0000206","Evolutionary Biology"
"10.1371/journal.pone.0000207","Ecology"
"10.1371/journal.pone.0000208","Plant Biology"
"10.1371/journal.pone.0000208","Ecology"
"10.1371/journal.pone.0000209","Mental Health"
"10.1371/journal.pone.0000210","Computer Science"
"10.1371/journal.pone.0000211","Biochemistry"
"10.1371/journal.pone.0000211","Microbiology"
"10.1371/journal.pone.0000211","Molecular Biology"
"10.1371/journal.pone.0000212","Cell Biology"
"10.1371/journal.pone.0000212","Ecology"
"10.1371/journal.pone.0000212","Evolutionary Biology"
"10.1371/journal.pone.0000212","Microbiology"
"10.1371/journal.pone.0000213","Developmental Biology"
"10.1371/journal.pone.0000214","Physics"
"10.1371/journal.pone.0000214","Evolutionary Biology"
"10.1371/journal.pone.0000215","Evolutionary Biology"
"10.1371/journal.pone.0000215","Physiology"
"10.1371/journal.pone.0000215","Neuroscience"
"10.1371/journal.pone.0000215","Developmental Biology"
"10.1371/journal.pone.0000216","Evolutionary Biology"
"10.1371/journal.pone.0000216","Genetics and Genomics"
"10.1371/journal.pone.0000217","Computational Biology"
"10.1371/journal.pone.0000217","Genetics and Genomics"
"10.1371/journal.pone.0000217","Microbiology"
"10.1371/journal.pone.0000217","Evolutionary Biology"
"10.1371/journal.pone.0000218","Biochemistry"
"10.1371/journal.pone.0000218","Diabetes and Endocrinology"
"10.1371/journal.pone.0000218","Genetics and Genomics"
"10.1371/journal.pone.0000218","Public Health and Epidemiology"
"10.1371/journal.pone.0000218","Computational Biology"
"10.1371/journal.pone.0000218","Physiology"
"10.1371/journal.pone.0000219","Computational Biology"
"10.1371/journal.pone.0000219","Evolutionary Biology"
"10.1371/journal.pone.0000219","Genetics and Genomics"
"10.1371/journal.pone.0000219","Plant Biology"
"10.1371/journal.pone.0000220","Evolutionary Biology"
"10.1371/journal.pone.0000220","Genetics and Genomics"
"10.1371/journal.pone.0000221","Physiology"
"10.1371/journal.pone.0000221","Cell Biology"
"10.1371/journal.pone.0000221","Neuroscience"
"10.1371/journal.pone.0000222","Neuroscience"
"10.1371/journal.pone.0000222","Ophthalmology"
"10.1371/journal.pone.0000223","Infectious Diseases"
"10.1371/journal.pone.0000223","Biotechnology"
"10.1371/journal.pone.0000224","Genetics and Genomics"
"10.1371/journal.pone.0000224","Microbiology"
"10.1371/journal.pone.0000225","Infectious Diseases"
"10.1371/journal.pone.0000225","Evolutionary Biology"
"10.1371/journal.pone.0000225","Immunology"
"10.1371/journal.pone.0000225","Molecular Biology"
"10.1371/journal.pone.0000225","Virology"
"10.1371/journal.pone.0000226","Immunology"
"10.1371/journal.pone.0000227","Evolutionary Biology"
"10.1371/journal.pone.0000227","Computational Biology"
"10.1371/journal.pone.0000227","Genetics and Genomics"
"10.1371/journal.pone.0000228","Infectious Diseases"
"10.1371/journal.pone.0000228","Immunology"
"10.1371/journal.pone.0000229","Cardiovascular Disorders"
"10.1371/journal.pone.0000229","Physiology"
"10.1371/journal.pone.0000230","Mental Health"
"10.1371/journal.pone.0000231","Biophysics"
"10.1371/journal.pone.0000232","Immunology"
"10.1371/journal.pone.0000233","Ecology"
"10.1371/journal.pone.0000234","Neuroscience"
"10.1371/journal.pone.0000235","Evolutionary Biology"
"10.1371/journal.pone.0000236","Genetics and Genomics"
"10.1371/journal.pone.0000236","Oncology"
"10.1371/journal.pone.0000237","Cell Biology"
"10.1371/journal.pone.0000237","Hematology"
"10.1371/journal.pone.0000237","Oncology"
"10.1371/journal.pone.0000238","Neuroscience"
"10.1371/journal.pone.0000239","Microbiology"
"10.1371/journal.pone.0000240","Developmental Biology"
"10.1371/journal.pone.0000240","Neuroscience"
"10.1371/journal.pone.0000241","Radiology and Medical Imaging"
"10.1371/journal.pone.0000241","Infectious Diseases"
"10.1371/journal.pone.0000241","Microbiology"
"10.1371/journal.pone.0000242","Biochemistry"
"10.1371/journal.pone.0000242","Cell Biology"
"10.1371/journal.pone.0000242","Oncology"
"10.1371/journal.pone.0000242","Molecular Biology"
"10.1371/journal.pone.0000243","Oncology"
"10.1371/journal.pone.0000244","Cell Biology"
"10.1371/journal.pone.0000244","Computational Biology"
"10.1371/journal.pone.0000245","Biochemistry"
"10.1371/journal.pone.0000245","Biotechnology"
"10.1371/journal.pone.0000246","Cardiovascular Disorders"
"10.1371/journal.pone.0000246","Radiology and Medical Imaging"
"10.1371/journal.pone.0000247","Biochemistry"
"10.1371/journal.pone.0000247","Biotechnology"
"10.1371/journal.pone.0000247","Cell Biology"
"10.1371/journal.pone.0000247","Developmental Biology"
"10.1371/journal.pone.0000247","Oncology"
"10.1371/journal.pone.0000247","Molecular Biology"
"10.1371/journal.pone.0000248","Evolutionary Biology"
"10.1371/journal.pone.0000248","Molecular Biology"
"10.1371/journal.pone.0000248","Genetics and Genomics"
"10.1371/journal.pone.0000249","Developmental Biology"
"10.1371/journal.pone.0000249","Genetics and Genomics"
"10.1371/journal.pone.0000249","Cell Biology"
"10.1371/journal.pone.0000249","Molecular Biology"
"10.1371/journal.pone.0000250","Computational Biology"
"10.1371/journal.pone.0000250","Genetics and Genomics"
"10.1371/journal.pone.0000251","Neuroscience"
"10.1371/journal.pone.0000252","Biochemistry"
"10.1371/journal.pone.0000252","Developmental Biology"
"10.1371/journal.pone.0000252","Neurological Disorders"
"10.1371/journal.pone.0000252","Neuroscience"
"10.1371/journal.pone.0000252","Cell Biology"
"10.1371/journal.pone.0000253","Genetics and Genomics"
"10.1371/journal.pone.0000253","Molecular Biology"
"10.1371/journal.pone.0000254","Cell Biology"
"10.1371/journal.pone.0000254","Computational Biology"
"10.1371/journal.pone.0000254","Genetics and Genomics"
"10.1371/journal.pone.0000255","Oncology"
"10.1371/journal.pone.0000255","Genetics and Genomics"
"10.1371/journal.pone.0000256","Mental Health"
"10.1371/journal.pone.0000256","Neuroscience"
"10.1371/journal.pone.0000257","Infectious Diseases"
"10.1371/journal.pone.0000257","Cell Biology"
"10.1371/journal.pone.0000257","Virology"
"10.1371/journal.pone.0000258","Ecology"
"10.1371/journal.pone.0000259","Neuroscience"
"10.1371/journal.pone.0000260","Oncology"
"10.1371/journal.pone.0000261","Public Health and Epidemiology"
"10.1371/journal.pone.0000262","Computational Biology"
"10.1371/journal.pone.0000262","Genetics and Genomics"
